index,smiles,name,opsin_smiles,std_original,std_opsin
66462,OC12C3C1C1(O)C3OC21,"3-oxatetracyclo[3.2.0.02,7.04,6]heptane-1,5-diol",C12(C3OC4C2(C4C31)O)O,OC12C3OC1C1(O)C3C21,OC12C3OC4C(C31)C42O
66463,CC12C3C1C1(C)CC2C31,"1,4-dimethyltetracyclo[3.2.0.02,7.04,6]heptane",CC12C3CC4(C2C4C31)C,CC12CC3C1C1C2C31C,CC12CC3C4C1C2C34C
66464,CC12C3C1C1(C)CC2N31,"2,6-dimethyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",CC12N3C2C2(C3C2C1)C,CC12C3CC4(C)C1C2N34,CC12C3CC4(C)C1N4C32
66466,CC12C3C1C1(C)OC2C31,"2,6-dimethyl-3-oxatetracyclo[3.2.0.02,7.04,6]heptane",CC12C3C2C2(C3C2O1)C,CC12OC3C1C1C2C31C,CC12OC3C4C1C2C34C
66467,CC12C3C1C1(O)CC2C31,"5-methyltetracyclo[3.2.0.02,7.04,6]heptan-2-ol",CC12C3CC4(C2C4C13)O,CC12C3CC4(O)C3C1C42,CC12C3CC4(O)C(C31)C42
66468,CC12C3C1C1(O)CN2C31,"2-methyl-1-azatetracyclo[3.2.0.02,7.04,6]heptan-4-ol",CC12N3C2C2C3C2(C1)O,CC12C3C4N1CC4(O)C32,CC12CC3(O)C4C3N1C42
66469,CC12C3C4C1CC4(C)N23,"2,6-dimethyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",CC12N3C2C2(C3C2C1)C,CC12CC3C1C1N2C31C,CC12C3CC4(C)C1N4C32
66470,CC12C3N1C1C2CC31C,"2,6-dimethyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",CC12N3C2C2(C3C2C1)C,CC12CC3C1N1C2C31C,CC12C3CC4(C)C1N4C32
66471,CC12C3N1C1C2CC31O,"6-methyl-1-azatetracyclo[3.2.0.02,7.04,6]heptan-2-ol",CC12C3C1CC1(N3C21)O,CC12C3CC4(O)C3N1C42,CC12C3CC4(O)C1N4C32
66472,CC12C3N1C1C2OC31C,"2,6-dimethyl-3-oxa-1-azatetracyclo[3.2.0.02,7.04,6]heptane",CC12N3C2C2(C3C2O1)C,CC12OC3C1N1C2C31C,CC12C3OC4(C)C1N4C32
66473,CC12CC3C1C1C2C31O,"5-methyltetracyclo[3.2.0.02,7.04,6]heptan-1-ol",CC12C3CC4C2(C4C13)O,CC12CC3C1C1C2C31O,CC12C3CC4C(C31)C42O
66474,CC12CC3N1C1C2C31O,"2-methyl-1-azatetracyclo[3.2.0.02,7.04,6]heptan-5-ol",CC12N3C2C2C3(C2C1)O,CC12CC3N1C1C2C31O,CC12CC3C4C1N2C34O
66475,CC12OC3C1C1C2C31O,"4-methyl-3-oxatetracyclo[3.2.0.02,7.04,6]heptan-1-ol",CC12OC3C4(C3C2C14)O,CC12OC3C1C1C2C31O,CC12OC3C4C1C2C34O
66476,OC12C3C1C1(O)CC2C31,"tetracyclo[3.2.0.02,7.04,6]heptane-1,4-diol",C12(C3CC4(C2C4C31)O)O,OC12CC3C1C1C2C31O,OC12CC3C4C1C2C34O
66477,CC12C3C1C1(C)CC3C21,"1,3-dimethyltetracyclo[3.2.0.02,7.03,6]heptane",CC12C3C4(CC2C4C31)C,CC12CC3C4C1C4(C)C32,CC12CC3C1C1C2C31C
66478,CC12C3C1C1(C)CC3N21,"2,6-dimethyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",CC12N3C2C2(C3C2C1)C,CC12CC3C4C1C4(C)N32,CC12C3CC4(C)C1N4C32
66479,CC12C3C1C1(C)CN3C21,"2,6-dimethyl-4-azatetracyclo[3.2.0.02,7.04,6]heptane",CC12C3C2C2(C3N2C1)C,CC12CN3C4C1C4(C)C32,CC12CN3C4C1C2C43C
66480,CC12C3C1C1(C)OC3C21,"1,3-dimethyl-4-oxatetracyclo[3.2.0.02,7.03,6]heptane",CC12C3C4(OC2C4C31)C,CC12OC3C4C1C4(C)C32,CC12OC3C1C1C2C31C
66481,CC12C3C1C1(O)CC3C21,"4-methyltetracyclo[3.2.0.02,7.04,6]heptan-1-ol",CC12CC3C4(C3C2C14)O,CC12C3C4CC(O)(C41)C32,CC12CC3C4C1C2C34O
66482,CC12C3C1C1(O)CN3C21,"2-methyl-4-azatetracyclo[3.2.0.02,7.04,6]heptan-6-ol",CC12C3C2C2(C3N2C1)O,CC12C3C1C1(O)CN3C12,CC12CN3C4C1C2C43O
66483,CC12C3C4CC(C)(C14)N23,"2,6-dimethyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",CC12N3C2C2(C3C2C1)C,CC12CC3C4N1C4(C)C32,CC12C3CC4(C)C1N4C32
66484,CC12C3N1C1CC3(C)C21,"2,6-dimethyl-3-azatetracyclo[3.2.0.02,7.04,6]heptane",CC12C3C2C2(C3C2N1)C,CC12CC3C1C1(C)C2N31,CC12NC3C4C1C2C34C
66485,CC12C3N1C1CC3(O)C21,"7-methyl-1-azatetracyclo[3.2.0.02,7.04,6]heptan-2-ol",CC12C3C4C3CC1(N24)O,CC12C3C4CC3(O)C1N42,CC12C3C4CC1(O)N2C43
66486,CC12CC3C4C1C4(O)C23,"2-methyltetracyclo[3.2.0.02,7.04,6]heptan-5-ol",CC12C3C2C2C3(C2C1)O,CC12CC3C4C1C4(O)C32,CC12CC3C4C1C2C34O
66487,CC12CN3C4C1C4(O)C23,"4-methyl-2-azatetracyclo[3.2.0.02,7.04,6]heptan-7-ol",CC12CN3C4C3(C2C14)O,CC12CN3C4C1C4(O)C32,CC12CN3C4C1C2C43O
66488,CC12OC3C4C1C4(O)C23,"4-methyl-3-oxatetracyclo[3.2.0.02,7.04,6]heptan-1-ol",CC12OC3C4(C3C2C14)O,CC12OC3C4C1C4(O)C32,CC12OC3C4C1C2C34O
66489,OC12C3C1C1(O)CC3C21,"tetracyclo[3.2.0.02,7.04,6]heptane-1,4-diol",C12(C3CC4(C2C4C31)O)O,OC12CC3C4C1C4(O)C32,OC12CC3C4C1C2C34O
66490,OC12C3C1C1(O)CN3C21,"1-azatetracyclo[3.2.0.02,7.04,6]heptane-4,6-diol",N12C3CC4(C2C4(C31)O)O,OC12CN3C4C1C4(O)C32,OC12CC3C4N3C1C42O
66491,CC12C3C1C1=CC2C3C1,"2-methyltetracyclo[3.3.0.02,8.03,6]oct-5-ene",CC12C3C2CC2=C3CC12,CC12C3C=C4CC3C1C42,CC12C3CC4=C3CC1C42
66492,CC12C3C1C1=CC2N3C1,"2-methyl-5-azatetracyclo[3.3.0.02,8.03,6]oct-6-ene",CC12C3C2C=C2N3CC12,CC12C3C4=CC1N(C4)C32,CC12C3CN4C3=CC1C42
66493,CC12C3C1C1=NC2C3O1,"2-methyl-7-oxa-9-azatetracyclo[4.2.1.02,4.03,8]non-5(9)-ene",,CC12C3N=C4OC3C1C42,
66494,CC12C3C4OC(=NC14)N23,"2-methyl-7-oxa-1,5-diazatetracyclo[4.2.0.02,4.03,8]oct-5-ene",CC12N3C4OC3=NC2C14,CC12C3N=C4OC3C1N42,CC12C3N=C4OC(C31)N42
66495,CC12C3N1C1CC3=CC21,"2-methyl-3-azatetracyclo[3.3.0.02,8.03,6]oct-5-ene",CC12C3C2CC2=C3CN12,CC12C3C=C4CC3N1C42,CC12C3CC4=C(CN41)C32
66496,OC12C3C1C1=CC2C3C1,"tetracyclo[3.3.0.02,8.03,7]oct-5-en-2-ol",C12C3(C4CC2=CC4C31)O,OC12C3C=C4CC3C1C42,OC12C3CC4=CC3C1C42
66497,OC12C3C1C1=CC2N3C1,"1-azatetracyclo[3.3.0.02,8.04,6]oct-4-en-7-ol",N12C3CC4=C2C4C(C31)O,OC12C3C4=CC1N(C4)C32,OC1C2C3=C2N2C(C3)C12
66498,OC12C3C1C1=NC2C3O1,"3-oxa-5-azatetracyclo[4.2.0.02,8.04,7]oct-4-en-8-ol",C12C3OC4=NC2C4C31O,OC12C3N=C4OC3C1C42,OC12C3OC4=NC(C41)C32
66499,CC12C3C1C1=CC3C2C1,"2-methyltetracyclo[3.3.0.02,8.03,6]oct-5-ene",CC12C3C2CC2=C3CC12,CC12C3CC4=CC3C1C42,CC12C3CC4=C3CC1C42
66500,CC12C3C1C1=CC3N2C1,"2-methyl-1-azatetracyclo[3.3.0.02,8.03,6]oct-5-ene",CC12N3C2CC2=C3CC12,CC12C3C4=CC(C31)N2C4,CC12C3CC4=C3CC1N42
66501,CC12C3C1C1=NC3C2O1,"4-methyl-7-oxa-9-azatetracyclo[4.2.1.02,4.03,8]non-1(9)-ene",CC12C3C1C=1C3OC(C2)N1,CC12C3OC4=NC3C1C42,CC12CC3N=C4C(O3)C1C42
66502,CC12C3C4N=C(OC14)N23,"4-methyl-7-oxa-2,9-diazatetracyclo[4.2.0.02,5.03,8]oct-1(8)-ene",,CC12C3OC4=NC3C1N42,
66503,CC12C3N1C1C=C3CC21,"2-methyl-3-azatetracyclo[3.3.0.02,8.03,6]oct-5-ene",CC12C3C2CC2=C3CN12,CC12C3CC4=CC3N1C42,CC12C3CC4=C(CN41)C32
66505,OC12C3C1C1=NC3C2O1,"7-oxa-5-azatetracyclo[4.2.0.02,4.03,8]oct-5-en-2-ol",C12C3(C4C3N=C2OC41)O,OC12C3OC4=NC3C1C42,OC12C3N=C4OC(C41)C32
66507,CC12C3C1C1=CCN2C31,"8-methyl-1-azatetracyclo[3.3.0.02,8.03,7]oct-4-ene",CC12C3CC4=CC3C1N24,CC12C3C4=CCN1C4C32,CC12C3CC4=CC3C1N42
66508,CC12C3C4C1CN=C4N23,"7-methyl-4,8-diazatetracyclo[4.2.0.02,8.03,7]oct-3-ene",CC12C3CN=C1C1C3N21,CC12C3CN=C4C3C1N42,CC12C3=NCC1C1C3N12
66509,CC12C3N1C1C2CC=C31,"3-methyl-1-azatetracyclo[3.3.0.02,8.03,6]oct-5-ene",CC12C3N4C3CC2=C4C1,CC12C3CC=C4C3N1C42,CC12CC3=C1CC1C2N31
66510,NC12C3C1C1=NCC2N31,"1,3-diazatetracyclo[3.3.0.02,8.06,7]oct-2-en-6-amine",,NC12C3C4=NCC1N4C32,
66511,OC12C3C1C1=CCC2C31,"tetracyclo[4.2.0.02,8.03,7]oct-4-en-1-ol",C12(C3C4C=CC2C4C31)O,OC12C3CC=C4C3C1C42,OC12C3C=CC4C3C1C42
66512,OC12C3C1C1=NCC2N31,"1,3-diazatetracyclo[3.3.0.02,8.06,7]oct-2-en-6-ol",,OC12C3C4=NCC1N4C32,
66513,CC12C3C1C1=CCC3C21,"4-methyltetracyclo[4.2.0.02,5.03,7]oct-1(8)-ene",CC1C2C3C4=CC2C4C13,CC12C3C4=CCC3C1C42,CC1C2C3C=C4C3C1C42
66516,CC12C3N1C1CC=C3C21,"4-methyl-3-azatetracyclo[3.3.0.02,4.03,6]oct-6-ene",CC12N3C1C1CC=C3C21,CC12C3C4=CCC3N1C42,CC12C3C4=CCC3C1N42
66518,OC12C3C1C1=CCN3C21,"1-azatetracyclo[3.3.0.02,4.03,6]oct-6-en-3-ol",N12C3C4(C3C2C4=CC1)O,OC12C3C4=CCN(C41)C32,OC12C3=CCN4C3C1C42
66519,CC12C3C1C1C2C3C1=O,"4-methyltetracyclo[3.2.0.02,7.04,6]heptan-1-one",,CC12C3C4C(=O)C3C1C42,
66520,CC12C3C1C1N2C3C1=O,"2-methyl-1-azatetracyclo[3.2.0.02,7.04,6]heptan-3-one",CC12N3C2C2C3C2C1=O,CC12C3C4C(=O)C(C31)N42,CC12C(=O)C3C4C3N1C42
66521,CC12C3C1N1C2C3C1=O,"4-methyl-1-azatetracyclo[3.2.0.02,7.03,6]heptan-8-one",,CC12C3C4C(=O)N(C41)C32,
66522,CC12C3C4C1C(N23)C4=O,"2-methyl-1-azatetracyclo[3.2.0.02,7.04,6]heptan-3-one",CC12N3C2C2C3C2C1=O,CC12C3C4C(=O)C3N1C42,CC12C(=O)C3C4C3N1C42
66523,OC12C3C1C1C2C3C1=O,"1-hydroxytetracyclo[3.2.0.02,7.04,6]heptan-3-one",OC12C3C(C4C2C4C31)=O,O=C1C2C3C1C1C2C31O,O=C1C2C3C2C2(O)C1C32
66524,OC12C3C1N1C2C3C1=O,"2-hydroxy-6-azatetracyclo[3.2.0.02,7.04,6]heptan-5-one",,O=C1C2C3C4N1C2C34O,
66525,CC12C3C1C1C3C21C#C,1-ethynyl-2-methylprismane,C(#C)C12C3(C4C1C4C32)C,C#CC12C3C4C(C31)C42C,C#CC12C3C4C3C1(C)C42
66526,CC12C3C1C1C3C21C#N,2-methylprismane-1-carbonitrile,CC12C3(C4C1C4C23)C#N,CC12C3C1C1C3C12C#N,CC12C3C4C3C1(C#N)C42
66528,CC12C3C1N1C3C21C#N,"4-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexane-2-carbonitrile",CC12C3C4(N2C4C13)C#N,CC12C3C1N1C3C12C#N,CC12C3C4N1C4(C#N)C32
66529,CC12C3C4C(N13)C24C#C,"4-ethynyl-2-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexane",C(#C)C12C3C4(N2C4C13)C,C#CC12C3C1N1C3C12C,C#CC12C3C4N1C4(C)C32
66530,CC12C3C4C(N13)C24C#N,"2-methyl-3-azatetracyclo[2.2.0.02,6.03,5]hexane-1-carbonitrile",CC12C3(C2C2C3N12)C#N,CC12C3C4C(N31)C42C#N,CC12C3C4C(N41)C32C#N
66531,NC12C3C1N1C3C21C#N,"2-amino-1-azatetracyclo[2.2.0.02,6.03,5]hexane-3-carbonitrile",NC12N3C2C2C3C12C#N,N#CC12C3C4C(N31)C42N,N#CC12C3C1N1C3C12N
66532,OC12C3C1C1C3C21C#C,2-ethynylprisman-1-ol,C(#C)C12C3(C4C1C4C23)O,C#CC12C3C4C(C31)C42O,C#CC12C3C4C3C1(O)C42
66533,OC12C3C1C1C3C21C#N,2-hydroxyprismane-1-carbonitrile,OC12C3(C4C1C4C23)C#N,N#CC12C3C4C(C31)C42O,N#CC12C3C4C3C1(O)C42
66535,OC12C3C1N1C3C21C#N,"2-hydroxy-1-azatetracyclo[2.2.0.02,6.03,5]hexane-3-carbonitrile",OC12N3C2C2C3C12C#N,N#CC12C3C4C(N31)C42O,N#CC12C3C1N1C3C12O
66536,CC12C3C1C1C3C21C=O,2-methylprismane-1-carbaldehyde,CC12C3(C4C1C4C23)C=O,CC12C3C1C1C3C12C=O,CC12C3C4C3C1(C=O)C42
66537,CC12C3C1N1C3C21C=O,"4-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexane-3-carbaldehyde",CC12C3(C4N2C4C13)C=O,CC12C3C1N1C3C12C=O,CC12C3C4C(N41)C32C=O
66538,CC12C3C4C(N13)C24C=O,"2-methyl-3-azatetracyclo[2.2.0.02,6.03,5]hexane-1-carbaldehyde",CC12C3(C2C2C3N12)C=O,CC12C3C4C(N31)C42C=O,CC12C3C4C(N41)C32C=O
66539,OC12C3C1C1C3C21C=O,2-hydroxyprismane-1-carbaldehyde,OC12C3(C4C1C4C23)C=O,O=CC12C3C4C(C31)C42O,O=CC12C3C4C3C1(O)C42
66540,OC12C3C1N1C3C21C=O,"2-hydroxy-1-azatetracyclo[2.2.0.02,6.03,5]hexane-3-carbaldehyde",OC12N3C2C2C3C12C=O,O=CC12C3C4C(N31)C42O,O=CC12C3C1N1C3C12O
66541,CC12C3C1C1C3C2C1=O,"1-methyltetracyclo[3.2.0.02,7.04,6]heptan-3-one",CC12C3C(C4C2C4C31)=O,CC12C3C(=O)C4C3C1C42,CC12C3C(=O)C4C(C41)C32
66542,CC12C3C1C1C3N2C1=O,"5-methyl-1-azatetracyclo[3.2.0.02,7.04,6]heptan-3-one",CC12C3C(C4N2C4C13)=O,CC12C3C4C(=O)N1C4C32,CC12C3C(=O)C4C(C31)N42
66543,CC12C3C1N1C3C(=O)C21,"2-methyl-1-azatetracyclo[3.2.0.02,7.04,6]heptan-3-one",CC12N3C2C2C3C2C1=O,CC12C3C4C(=O)C1N4C32,CC12C(=O)C3C4C3N1C42
66545,CC12C3C4C(C1C4=O)N23,"2-methyl-1-azatetracyclo[3.2.0.02,7.04,6]heptan-3-one",CC12N3C2C2C3C2C1=O,CC12C3C(=O)C4C3N1C42,CC12C(=O)C3C4C3N1C42
66546,CC12C3C4C(N13)C(=O)C24,"2-methyl-1-azatetracyclo[3.2.0.02,7.04,6]heptan-3-one",CC12N3C2C2C3C2C1=O,CC12C3C(=O)C4C3C1N42,CC12C(=O)C3C4C3N1C42
66547,OC12C3C1C1C3C2C1=O,"1-hydroxytetracyclo[3.2.0.02,7.04,6]heptan-3-one",OC12C3C(C4C2C4C31)=O,O=C1C2C3C1C1(O)C2C31,O=C1C2C3C2C2(O)C1C32
66548,OC12C3C1N1C3C(=O)C21,"2-hydroxy-1-azatetracyclo[3.2.0.02,7.04,6]heptan-3-one",OC12N3C2C2C3C2C1=O,O=C1C2C3C4N2C1C34O,O=C1C2C3C2N2C3C12O
66549,OC12C3C1N1C3C2C1=O,"2-hydroxy-4-azatetracyclo[3.2.0.02,7.04,6]heptan-5-one",,O=C1C2C3C4C(N13)C24O,
66551,CC12C3C1N1C3C=CC21,"2-methyl-8-azatetracyclo[4.2.0.02,8.03,7]oct-4-ene",CC12C3N2C2C3C=CC12,CC12C3C4C=CC1N4C32,CC12C3C=CC4C3N1C42
66555,OC12C3C1N1C3C=CC21,"1-azatetracyclo[4.2.0.02,8.05,7]oct-3-en-6-ol",N12C3C=CC4C2(C4C31)O,OC12C3C4C=CC1N4C32,OC12C3C=CC4C(C31)N42
66556,OC12C3C1N1C=NC2C31,"1,8-diazatetracyclo[3.3.0.02,4.03,6]oct-7-en-3-ol",N12C3C4(C3C2C4C=N1)O,OC12C3N=CN4C3C1C42,OC12C3C=NN4C3C1C42
66557,CC12C3C1C1C3CC21C,"1,2-dimethyltetracyclo[3.2.0.02,7.04,6]heptane",CC12C3(CC4C2C4C31)C,CC12CC3C1C1C3C12C,CC12CC3C4C3C1(C)C42
66558,CC12C3C1C1C3CC21O,"5-methyltetracyclo[3.2.0.02,7.04,6]heptan-1-ol",CC12C3CC4C2(C4C13)O,CC12C3C4CC1(O)C4C32,CC12C3CC4C(C31)C42O
66559,CC12C3C1C1C3OC21C,"1,2-dimethyl-3-oxatetracyclo[3.2.0.02,7.04,6]heptane",CC12C3(OC4C2C4C31)C,CC12OC3C1C1C3C12C,CC12OC3C4C3C1(C)C42
66560,CC12C3C1N1C3CC21C,"2,6-dimethyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",CC12N3C2C2(C3C2C1)C,CC12C3C4CC1(C)N4C32,CC12C3CC4(C)C1N4C32
66562,CC12C3C1N1CC2(O)C31,"5-methyl-2-azatetracyclo[3.2.0.02,7.04,6]heptan-4-ol",CC12C3(CN4C2C4C13)O,CC12C3C4N(CC41O)C32,CC12C3C4C1C2(O)CN43
66563,CC12C3C4C(CC14C)N23,"2,3-dimethyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",CC12N3C2C2C3C2C1C,CC12CC3C1C1N3C12C,CC1C2C3C2N2C3C12C
66564,CC12C3C4C(CC14O)N23,"2-methyl-1-azatetracyclo[3.2.0.02,7.04,6]heptan-3-ol",CC12N3C2C2C3C2C1O,CC12C3C4C(CC41O)N32,CC12C(O)C3C4C3N1C42
66565,CC12C3C4CC1(C)C4N23,"2,6-dimethyl-1-azatetracyclo[2.2.0.02,6.03,5]hexane",CC12N3C2(C2C3C12)C,CC12CC3C1N1C3C12C,CC12C3C4C3C1(C)N42
66566,CC12C3C4CC1(O)C4N23,"7-methyl-1-azatetracyclo[3.2.0.02,7.04,6]heptan-4-ol",CC12C3C4C3(CC1N24)O,CC12C3C4CC1(O)C4N32,CC12C3CC4(O)C(C41)N32
66567,CC12C3C4OC1(C)C4N23,"2,3-dimethyl-4-oxa-1-azatetracyclo[3.2.0.02,7.03,6]heptane",CC12N3C2C2C3OC12C,CC12OC3C1N1C3C12C,CC12OC3C1C1N3C12C
66568,CC12CC3C4C(C13)C24O,"2-methyltetracyclo[3.2.0.02,7.04,6]heptan-1-ol",CC12C3(C2C2C3C2C1)O,CC12CC3C1C1C3C12O,CC12CC3C4C3C1(O)C42
66569,CC12CC3C4C(N13)C24O,"2-methyl-1-azatetracyclo[3.2.0.02,7.04,6]heptan-3-ol",CC12N3C2C2C3C2C1O,CC12CC3C4C(N31)C42O,CC12C(O)C3C4C3N1C42
66570,CC12CN3C4C(C13)C24O,"5-methyl-2-azatetracyclo[3.2.0.02,7.04,6]heptan-4-ol",CC12C3(CN4C2C4C13)O,CC12CN3C1C1C3C12O,CC12C3C4C1C2(O)CN43
66571,CC12OC3C4C(C13)C24O,"2-methyl-3-oxatetracyclo[3.2.0.02,7.04,6]heptan-6-ol",CC12C3C2C2(C3C2O1)O,CC12OC3C1C1C3C12O,CC12OC3C4C1C2C34O
66572,OC12C3C1C1C3CC21O,"tetracyclo[3.2.0.02,7.04,6]heptane-1,2-diol",C12(C3(CC4C2C4C31)O)O,OC12CC3C1C1C3C12O,OC12CC3C4C3C1(O)C42
66573,OC12C3C1N1CC2(O)C31,"2-azatetracyclo[3.2.0.02,7.04,6]heptane-4,7-diol",C12N3CC4(C2C4C31O)O,OC12CN3C1C1C3C12O,OC12CN3C4C1C2C43O
66574,CC12C3C1C1C3CC=C21,"2-methyltetracyclo[3.3.0.02,8.03,7]oct-3-ene",CC12C3C2C2CC3C=C12,CC12C3=CCC4C3C1C42,CC12C3=CC4CC3C1C42
66577,CC12C3C4CC=C1C4N23,"2-methyl-1-azatetracyclo[3.3.0.02,8.03,6]oct-3-ene",CC12N3C2CC2C3C=C12,CC12C3=CCC4C3N1C42,CC12C3=CC4C3CC1N42
66579,OC12C3C1N1C3CN=C21,"1,7-diazatetracyclo[3.3.0.02,4.03,6]oct-6-en-3-ol",N12C3C4(C3C2C4=NC1)O,OC12C3=NCC4C1C2N34,OC12C3=NCN4C3C1C42
66580,OC12C3C1N1CC=C2C31,"1-azatetracyclo[3.3.0.02,4.03,6]oct-6-en-4-ol",N12C3C4C3(C2C4=CC1)O,OC12C3=CCN4C3C1C42,OC12C3C4=CCN(C41)C32
66582,CC12C3C1C1C3COC21,"4-methyl-7-oxatetracyclo[3.3.0.02,4.03,6]octane",CC12C3C1C1COC3C21,CC12C3OCC4C3C1C42,CC12C3C4COC3C1C42
66584,CC12C3C1N1C3CCC21,"2-methyl-7-azatetracyclo[4.2.0.02,7.03,8]octane",CC12C3C4N2C3CCC14,CC12C3C4CCC1N4C32,CC12C3CCC4C1C3N42
66586,CC12C3C4C(COC14)N23,"2-methyl-4-oxa-1-azatetracyclo[3.3.0.02,8.03,7]octane",CC12N3C2C2CC3OC12,CC12C3OCC4C3C1N42,CC12C3OC4CC3C1N42
66588,CC12C3C4COC1C4N23,"4-methyl-7-oxa-3-azatetracyclo[3.3.0.02,4.03,6]octane",CC12N3C1C1COC3C21,CC12C3OCC4C3N1C42,CC12C3C4COC3N1C42
66589,CC12C3C4OCC1C4N23,"5-methyl-8-oxa-3-azatetracyclo[3.3.0.02,4.03,6]octane",CC12C3N4C3C2OCC14,CC12C3COC4C3N1C42,CC12C3OCC1N1C3C12
66591,OC12C3C1C1C3COC21,"8-oxatetracyclo[4.2.0.02,4.03,5]octan-2-ol",C12C3(C4C3C4C2CO1)O,OC12C3OCC4C3C1C42,OC12C3OCC3C3C1C32
66592,OC12C3C1C1C3OCC21,"8-oxatetracyclo[4.2.0.02,4.03,5]octan-5-ol",C12C3C4C3C4(C2CO1)O,OC12C3COC4C3C1C42,OC12C3COC3C3C1C32
66593,OC12C3C1N1C3CCC21,"1-azatetracyclo[4.2.0.02,8.03,7]octan-7-ol",N12C3C4CCC2C4(C31)O,OC12C3C4CCC1N4C32,OC12C3CCC1N1C3C12
66594,OC12C3C1N1CCC2C31,"6-azatetracyclo[4.2.0.02,8.03,7]octan-8-ol",C12C3C4CCN2C4C31O,OC12C3CCN4C3C1C42,OC12C3C4CCN(C41)C32
66595,CC12C3C1C1C=C2CC31,"2-methyltetracyclo[3.3.0.02,8.03,6]oct-1(5)-ene",CC12C=3C2CC2C3CC12,CC12C3=CC4C(C3)C1C42,CC12C3=C4CC1C4CC32
66596,CC12C3C1C1N=C2OC31,"2-methyl-9-oxa-7-azatetracyclo[4.2.1.02,5.03,8]non-1(8)-ene",CC12C3=C4NC(C2CC14)O3,CC12C3=NC4C(O3)C1C42,CC12C3=C4NC(O3)C1CC42
66597,CC12C3C1N1CC2=CC31,"1-methyl-4-azatetracyclo[3.3.0.02,8.04,6]oct-6-ene",CC12C3CN4C2C4=CC31,CC12C3=CC4C1C2N4C3,CC12C3C=C4C1N4CC32
66598,CC12C3C4C=C1CC4N23,"2-methyl-3-azatetracyclo[3.3.0.02,8.03,6]oct-1(5)-ene",CC12C=3C2CC2C3CN12,CC12C3=CC4C(C3)N1C42,CC12C3=C4CN1C4CC32
66599,CC12C3C4CC1=CC4N23,"2-methyl-3-azatetracyclo[3.3.0.02,8.03,6]oct-1(5)-ene",CC12C=3C2CC2C3CN12,CC12C3=CC4C(C3)C1N42,CC12C3=C4CN1C4CC32
66600,OC12C3C1C1C=C2CC31,"tetracyclo[3.3.0.02,8.03,7]oct-5-en-2-ol",C12C3(C4CC2=CC4C31)O,OC12C3=CC4C(C3)C1C42,OC12C3CC4=CC3C1C42
66601,OC12C3C1C1N=C2NC31,"7,9-diazatetracyclo[4.2.0.02,4.03,8]oct-6-en-2-ol",,OC12C3=NC4C(N3)C1C42,
66602,OC12C3C1C1N=C2OC31,"7-oxa-5-azatetracyclo[4.1.1.02,4.03,8]oct-5-en-2-ol",C12C3(C4C3N=C(O1)C24)O,OC12C3=NC4C(O3)C1C42,OC12C3N=C4OC1C4C32
66603,OC12C3C1N1CC2=CC31,"1-azatetracyclo[3.2.0.02,7.04,6]hept-4-en-6-ol",N12C3CC4=C2C4(C31)O,OC12C3=CC4C1C2N4C3,OC12C3=C1N1C(C3)C12
66605,CC12C3C1C1C=CC3N21,"8-methyl-1-azatetracyclo[4.2.0.02,8.05,7]oct-3-ene",CC12C3C4C3C=CC1N24,CC12C3C4C=CC(C31)N42,CC12C3C4C=CC1N2C43
66607,OC12C3C1C1C=CC3C21,"tetracyclo[3.3.0.02,4.03,6]oct-7-en-3-ol",C12C3C4(C3C2C4C=C1)O,OC12C3C4C=CC3C1C42,OC12C3C=CC4C3C1C42
66608,OC12C3C1N1C=NC3C21,"1,8-diazatetracyclo[4.3.0.02,4.03,7]non-8-en-3-ol",N12C3C4(C3CC2C4N=C1)O,OC12C3C4N=CN(C41)C32,OC12C3CC4C1N=CN4C32
66609,CC12C3C1C1CC2CC31,"2-methyltetracyclo[3.3.0.02,4.03,7]octane",CC12C3CC4CC3C2C14,CC12C3CC4C(C3)C1C42,CC12C3CC4CC3C1C42
66610,CC12C3C1C1OC2CC31,"1-methyl-5-oxatetracyclo[4.2.0.02,8.04,7]octane",CC12C3CC4OC2C4C31,CC12C3CC4C(O3)C1C42,CC12C3CC4OC1C4C32
66611,CC12C3C1C1OC2OC31,"2-methyl-6,8-dioxatetracyclo[3.2.1.02,4.03,7]octane",CC12C3C4OC(C2C14)O3,CC12C3OC4C(O3)C1C42,CC12C3OC4OC3C1C42
66612,CC12C3C4CC1CC4N23,"2-methyl-3-azatetracyclo[3.3.1.02,4.03,7]nonane",CC12C3CC4CC(C2N14)C3,CC12C3CC4C(C3)N1C42,CC12C3CC4CC(C3)N1C42
66613,CC12C3C4OC1CC4N23,"2-methyl-7-oxa-3-azatetracyclo[4.2.1.02,4.03,8]nonane",CC12C3C4OC(CC2N14)C3,CC12C3CC4C(O3)C1N42,CC12C3CC4CC1N2C3O4
